Year,TEMP,O2,NO3
1977,3.27,302.35,6.2
1977,2.1,333.17,4.8
1977,2.28,325.13,4.9
1977,2.38,323.79,5
1977,2.54,318.88,5.1
1977,-9,312.18,5.3
1977,3.35,303.25,5.7
1977,4.91,304.59,5.5
1977,1.19,360.86,4.2
1977,1.52,350.59,4.5
1977,1.52,353.27,4.6
1977,1.88,332.28,4.7
1977,-9,329.15,4.8
1977,2.16,322.9,4.8
1977,1.19,380.06,3.1
1977,1.66,382.74,3.2
1977,2.99,316.2,5
1977,1.96,376.94,3
1977,2.67,345.23,4
1977,2.82,317.54,4.9
1977,3.94,307.71,5
1977,4.36,285.83,5.9
1977,4.85,269.3,6.4
1977,-9,267.96,6.5
1977,0.77,395.25,2.6
1977,0.99,389.89,2.6
1977,1.14,377.83,3.9
1977,1.23,374.7,2.7
1977,0.98,392.12,3.2
1977,1.04,387.21,2.8
1977,2.18,327.36,3.9
1977,1.02,402.39,3.7
1977,1.05,392.12,3.6
1977,1.12,355.5,3.9
1977,1.08,380.06,3.3
1977,1.23,368.45,3.6
1977,1.68,346.57,4.5
1977,1.72,341.21,4.6
1977,1,377.83,3.6
1977,1.12,372.02,3.7
1977,1.25,367.11,3.9
1977,1.27,370.24,4.1
1977,0.81,391.68,3.5
1977,0.88,384.98,3.4
1977,0.9,379.62,3.4
1977,0.9,359.97,3.7
1977,0.9,366.22,4.1
1977,0.54,387.21,3.5
1977,0.81,378.28,3.5
1977,0.81,299.23,3.7
1977,0.47,403.29,3.4
1977,0.98,380.51,3.4
1977,2.08,350.14,3.5
1977,2.62,336.74,3.8
1977,1.11,376.94,3.5
1977,1.11,373.36,3.6
1977,1.2,346.57,3.7
1977,1.29,364.88,3.9
1977,1.47,351.93,4.4
1977,0.64,391.68,3.2
1977,0.64,389.44,3.4
1977,0.67,388.55,3.3
1977,0.68,359.97,4.2
1977,0.71,384.53,3.2
1977,0.8,384.08,3.3
1977,0.8,382.3,3.4
1977,0.73,384.98,3
1977,0.74,384.98,3.2
1977,0.76,376.49,3.6
1977,0.8,380.51,3.4
1977,0.8,381.85,3.2
1977,0.81,379.62,3.5
1977,0.81,380.51,3.4
1977,0.81,384.08,3.5
1977,0.84,379.17,3.7
1977,0.83,378.28,3.8
1977,0.83,380.51,3.8
1977,0.8,380.51,3.9
1977,0.81,388.1,3.8
1977,0.81,379.17,3.8
1977,0.85,380.06,3.8
1977,0.8,360.41,3.8
1977,0.8,386.32,3.8
1977,0.8,377.38,3.8
1977,0.78,374.26,4.1
1977,0.76,363.54,4.5
1977,0.59,378.28,4.6
1977,0.66,375.6,4.9
1977,0.39,376.49,4.9
1977,0.86,372.02,4.4
1977,1.01,361.75,4.7
1977,1.43,359.07,4.2
1977,2.5,339.42,4.7
1977,2.5,317.54,4.9
1977,2.5,296.1,5.3
1977,2.5,287.17,5.4
1977,3.19,347.91,7.5
1977,3.44,325.13,9.1
1977,3.44,311.73,9.4
1977,3.45,309.95,9.6
1977,3.45,309.05,9.5
1977,3.47,309.95,9.5
1977,3,319.77,8.7
1977,2.56,352.37,8
1977,4.03,306.37,9
1977,4.4,287.17,9.4
1977,4.74,270.64,9.8
1977,4.75,270.64,9.9
1977,4.84,265.29,10
1977,4.83,267.52,9.9
1977,0.93,382.74,8.7
1977,2.69,341.66,9.2
1977,4.15,288.06,9.7
1977,4.32,277.79,9.8
1977,4.39,273.32,9.9
1977,4.46,273.32,9.9
1977,1.18,373.36,9.2
1977,3.34,319.32,9.7
1977,3.84,288.51,9.8
1977,4.05,275.11,9.8
1977,4.22,256.8,9.8
1977,1.38,369.79,8.4
1977,1.99,341.66,9.1
1977,3.24,313.97,9.4
1977,1.23,383.64,6.5
1977,3.44,340.32,8.1
1977,4.11,307.27,9
1977,1.67,383.64,6.5
1977,2.85,339.87,8
1977,3.79,300.12,9.2
1977,4.19,294.31,9.6
1977,4.47,286.72,9.8
1977,1.52,381.4,6.8
1977,1.76,361.75,7.3
1977,2.69,333.17,8.3
1977,3.28,304.14,9.1
1977,3.39,297.44,9.2
1977,1.48,394.35,6.6
1977,1.64,376.04,6.8
1977,2.81,339.42,7.9
1977,0.93,400.61,5.5
1977,0.71,393.02,5.7
1977,0.88,382.74,5.9
1977,1.29,355.05,6.4
1977,1.53,326.47,6
1977,4.29,350.59,4.2
1977,9.46,263.5,5.6
1977,9.53,260.37,5.5
1977,9.55,261.71,4.6
1977,9.54,265.29,4.3
1977,9.58,263.05,3.9
1977,4.8,328.7,4.7
1977,4.26,355.5,5.5
1977,4.34,354.61,5.5
1977,4.44,344.78,5.4
1977,4.64,340.76,5.4
1977,5.09,326.92,5.3
1977,5.47,309.5,5.2
1977,4.32,355.95,5.1
1977,4.26,343.44,5.8
1977,4.43,351.03,5.8
1977,4.29,342.1,6.3
1977,4.23,336.74,7
1977,4.06,372.02,3.7
1977,4.56,349.25,4.1
1977,5.61,320.66,4.9
1977,5.7,317.54,4.9
1977,5.97,310.84,5.2
1977,6.19,309.95,5.3
1977,4.95,328.26,4.1
1977,4.86,359.97,4.3
1977,5.06,357.29,4.2
1977,5.13,310.39,4.3
1977,5.13,330.94,4.3
1977,5.14,361.75,4.4
1977,5.37,347.01,4.9
1977,5.3,338.53,5.6
1977,5.2,338.98,6.2
1977,5.16,339.87,5.8
1977,5.45,330.94,5.9
1978,2.1,375.15,64.6
1978,2.1,372.02,66
1978,2.1,372.02,81.1
1978,2.8,375.15,10.1
1978,2.8,353.27,9.2
1978,-9,375.15,9.9
1978,3,390.78,9.4
1978,3,362.65,10.2
1978,3.9,328.26,11.9
1978,3.8,343.89,9
1978,2.6,359.52,61.9
1978,3.4,365.77,60.5
1978,4.2,343.89,31.1
1978,4.1,343.89,13.6
1978,4.07,271.98,10.4
1978,5.01,317.09,9.5
1978,5.6,310.39,9.4
1978,5.93,302.8,8.9
1978,5.94,301.91,8.9
1978,5.95,294.31,8.9
1978,4.8,341.21,6.6
1978,4.26,326.92,7.9
1978,4.98,257.25,7.9
1978,5.79,283.15,8.2
1978,6.44,261.71,8.3
1978,6.48,247.42,8.4
1978,6.65,263.05,8.4
1978,3.81,348.35,8.7
1978,4.15,347.01,8.7
1978,4.95,341.66,8.8
1978,5.19,317.54,8.5
1978,5.22,306.37,8.4
1978,4.24,341.21,7
1978,4.27,341.21,7
1978,5.75,314.41,7.5
1978,6.22,291.19,7.9
1978,6.42,279.13,8.2
1978,6.94,263.05,8.5
1978,4.2,341.66,7.2
1978,4.33,338.98,7.3
1978,5.11,313.52,7.7
1978,3.84,344.78,7.6
1978,3.83,346.12,7.6
1978,3.86,346.12,7.6
1978,3.86,344.33,7.6
1978,3.41,365.77,7.9
1978,3.47,363.09,8
1978,3.41,359.97,8.1
1978,3.2,367.11,7.6
1978,3.7,347.01,7.8
1978,3.81,347.01,7.9
1978,3.94,346.57,7.9
1978,4.05,346.57,7.9
1978,3.29,364.43,7.8
1978,3.7,358.63,7.9
1978,3.9,343.89,7.9
1978,4.15,334.06,8
1978,3.24,366.67,8.2
1978,3.35,306.82,8.3
1978,4.09,336.74,8.5
1978,4.02,337.64,8.1
1978,4.03,345.23,8
1978,3.33,342.1,8.1
1978,3.44,330.04,8.5
1978,4.43,323.34,8.9
1978,4.21,330.04,8.5
1978,4.36,266.18,8.4
1978,3.12,296.55,8.5
1978,3.2,363.54,8.4
1978,3.74,354.16,8.6
1978,4.5,317.54,9.2
1978,4.64,305.03,9.2
1978,3.26,356.84,8.4
1978,4.66,308.16,9.9
1978,3.46,356.39,8.8
1978,3.47,355.05,8.9
1978,3.5,355.05,8.9
1978,3.9,334.96,9.6
1978,4.21,324.68,9.5
1978,3.28,356.84,9.4
1978,3.29,354.61,9.5
1978,3.29,355.5,9.6
1978,3.24,356.39,8.9
1978,3.24,358.18,9
1978,3.27,359.07,9
1978,3.32,357.73,9.2
1978,3.33,355.5,9.1
1978,2.9,361.31,9.4
1978,2.99,359.52,9.6
1978,3,359.97,9.6
1978,2.99,362.65,9.7
1978,3.04,358.18,10
1978,3.04,354.61,10.3
1978,2.95,362.2,9.9
1978,2.93,363.09,10.4
1978,2.92,360.41,10.7
1978,2.93,360.41,11
1978,2.92,358.18,11.1
1978,2.91,362.65,11.2
1978,2.9,361.75,11.2
1978,2.88,363.09,11.2
1978,2.91,366.22,10.9
1978,2.91,359.52,10.9
1978,2.91,344.78,10.9
1978,2.91,359.07,10.9
1978,2.91,355.5,10.9
1978,2.91,335.4,10.9
1978,2.89,351.48,10.9
1978,3.47,355.05,11.6
1978,3.33,345.23,11.4
1978,3.44,348.8,9.8
1978,3.02,356.39,12.2
1978,3.79,344.33,10.3
1978,4.39,318.88,9.2
1978,0.61,399.27,10.1
1978,3.26,389,10
1978,5.67,288.51,9.2
1978,4.38,285.38,9.1
1978,0.64,389,10.8
1978,0.67,398.37,10.8
1978,0.74,390.78,11.3
1978,5.01,327.81,12.3
1978,5.51,267.52,12
1978,5.64,264.39,12
1978,5.67,263.95,12
1978,1,370.68,10.9
1978,1.74,378.28,12.2
1978,2.98,352.37,12.9
1978,4.96,281.81,13.1
1978,5.33,256.8,12.9
1978,1.09,396.14,10.4
1978,1.15,379.62,12.8
1978,4.2,341.21,13.4
1978,5.8,280.02,12.5
1978,6.08,255.46,12
1978,6.21,248.31,11.8
1978,1.59,395.69,10.1
1978,1.89,361.75,13.4
1978,4.38,309.95,12.9
1978,1.87,405.52,8.9
1978,2.3,362.65,10.7
1978,4.11,305.48,11.9
1978,1.02,403.29,9.5
1978,1.24,397.48,10.2
1978,2.15,376.94,11.1
1978,2.53,359.97,12.1
1978,2.57,344.78,12.7
1978,7.06,333.17,2.8
1978,6.93,332.72,2.8
1978,7.42,330.04,2.6
1978,8.42,292.08,3.1
1978,8.47,286.28,3.2
1979,6.84,266.62,5.6
1979,6.84,313.07,6.3
1979,6.84,312.63,6.6
1979,6.84,314.41,6.5
1980,7.2,306.37,157
1980,6.7,300.12,139
1980,0,390.78,161.4
1980,0.2,390.78,50.7
1980,1.93,384.53,6
1980,2.06,374.7,6.6
1980,4.42,275.56,7
1980,4.46,229.56,9.2
1980,5.41,334.51,5.6
1980,5.42,328.7,5.4
1980,5.43,338.53,5.5
1980,5.42,328.7,5.6
1981,1.46,382.3,8.2
1981,1.59,383.19,8.1
1981,2.09,368.01,8.9
1981,2.11,360.41,9.5
1982,3.8,331.38,49.4
1982,4.1,325.13,41.1
1982,4.7,337.64,6.4
1982,7.6,275.11,6.6
1982,-0.18,404.18,8.8
1982,-0.15,404.63,8.9
1982,0.94,381.85,9.8
1982,1.77,359.07,11.1
1982,4.3,309.5,44.3
1982,6.1,268.86,35.7
1983,1.1,387.66,8.6
1983,1.5,368.9,7.7
1983,2.6,331.38,12.4
1983,0,381.4,207
1983,0,368.9,121.4
1983,0,359.52,51.8
1983,0.6,381.4,37.1
1983,0.6,381.4,66.1
1983,4.8,353.27,0.9
1983,7.2,290.74,1.9
1983,2.6,372.02,42.1
1983,2.4,353.27,32.1
1983,0.2,362.65,66.8
1983,0.1,365.77,48.8
1983,2.24,347.01,11.8
1983,2.57,368.01,7.2
1983,2.67,372.47,7.7
1983,2.75,359.52,8.3
1983,2.82,353.27,8.9
1983,2.7,352.37,9.5
1983,2.71,350.14,10.4
1983,2.86,355.05,10.8
1983,2.98,354.16,11.3
1983,3.03,352.37,12
1983,3.05,351.93,12
1983,3.07,354.61,12.1
1983,3.7,331.38,64.3
1983,-9,303.25,17.1
1984,1,422.04,12.9
1984,0.1,418.92,15.7
1984,2.2,375.15,6.4
1984,2,372.02,6.1
1984,2,353.27,5.7
1984,1.7,359.52,164
1984,1.7,353.27,125
1984,1.7,353.27,110.7
1984,5.4,290.74,65.7
1984,6,287.62,31
1984,5.6,328.26,3.5
1984,6.1,303.25,3.4
1984,2.4,358.18,8.3
1984,1.95,387.21,5
1984,2.24,368.01,6.3
1984,2.31,379.62,6.2
1984,2.35,357.29,6.4
1984,2.48,351.48,6.5
1984,2.04,381.85,6.9
1984,2.02,380.06,6.6
1984,2.01,373.36,6.6
1984,1.96,369.34,6.9
1984,0.7,334.51,32.9
1984,0.7,337.64,33.6
1984,-0.8,368.9,107.1
1984,-0.4,356.39,71.4
1984,-0.5,403.29,54.3
1984,-0.5,406.41,53.6
1984,-0.8,400.16,92.9
1984,-0.9,400.16,85.7
1985,3.4,353.27,192
1985,3.4,318.88,66.8
1985,4.2,331.38,4.8
1985,5.6,265.73,5.2
1985,1.34,335.85,9
1985,1.38,328.7,9
1985,0.69,347.91,8
1985,1.15,343.44,8.1
1985,2.37,339.87,8.1
1985,4.16,291.19,9.9
1985,4.73,269.3,10.5
1985,5.03,253.67,10.8
1985,5.23,252.33,10.6
1985,0.53,359.07,7.4
1985,0.59,358.63,7.7
1985,2.41,318.88,9
1985,3.47,316.65,9.5
1985,3.87,277.34,10.1
1985,0.4,355.5,6.1
1985,0.57,348.8,7
1985,0.66,342.55,7
1985,0.69,343.89,7.2
1985,0.71,334.96,7.2
1986,-9,31.26,11.4
1986,1.9,337.64,170
1986,1.6,347.01,120
1986,1.4,340.76,57.4
1986,0.8,387.66,9.7
1986,2.2,325.13,10.2
1986,6.3,322,3.2
1986,8.1,306.37,3.1
1986,0.72,376.04,7.3
1986,2.27,379.17,7.2
1986,3.42,326.47,7.5
1986,3.69,322,6.9
1986,4.33,314.41,6
1986,4.75,308.61,5.4
1986,5.71,292.08,5
1986,5.93,283.6,5.9
1986,6.27,288.51,7.1
1986,5.48,296.1,6.4
1986,5.48,294.76,6.4
1986,5.04,305.93,5.1
1986,5.31,303.69,4.9
1986,5.66,301.01,4.8
1986,5.7,297.89,4.7
1986,5.72,300.57,4.7
1986,2.44,339.42,6.3
1986,2.61,335.4,6.2
1986,2.7,337.64,6.4
1986,3.15,338.53,6.4
1986,4.44,336.74,6.4
1986,5.55,313.97,5.3
1986,5.81,302.35,4.8
1986,6.09,295.21,4.8
1986,6.08,290.74,4.8
1986,6.01,295.21,4.9
1986,5.79,287.17,5.4
1986,0.38,349.25,6.9
1986,0.78,356.84,6.8
1986,2.53,352.82,6.2
1986,2.95,337.19,6.3
1986,3.27,362.2,6.9
1986,3.84,325.58,5.8
1986,4.22,319.32,5.7
1986,4.69,313.52,5.7
1986,5.54,309.95,5.8
1986,5.86,297.89,5.3
1986,6.85,296.1,5
1986,-0.14,388.1,7.2
1986,2.21,382.74,7.3
1986,2.85,373.81,7.1
1986,3.22,347.46,6.6
1986,3.75,338.53,6.3
1986,3.54,334.51,6.4
1986,6.24,313.52,5.9
1986,5.68,298.33,5.9
1986,5.68,298.78,5.9
1986,5.69,300.12,6
1986,5.7,296.1,5.9
1986,5.7,295.21,6.4
1986,5.69,296.99,6
1986,5.54,261.71,6.2
1986,5.6,303.25,6.5
1986,5.7,285.38,6.5
1986,5.61,296.55,7.6
1986,5.79,300.57,7.5
1986,5.67,297.89,6.4
1986,5.67,291.64,6.3
1986,5.68,288.96,6.3
1986,5.68,290.74,6.3
1986,5.74,288.06,6.3
1986,6.24,287.62,6.5
1986,6.18,284.49,5.9
1986,5.91,282.7,6.2
1986,5.88,292.53,6.7
1986,5.62,280.02,9
1986,5.62,283.15,9.2
1986,5.62,281.81,9.2
1986,5.61,282.26,9.5
1986,5.61,284.04,9.7
1986,5.61,280.47,9.4
1986,5.3,297.44,9.4
1986,5.29,295.65,9.6
1986,5.28,255.01,9.5
1986,5.28,295.21,9.3
1986,2.69,331.38,7.4
1986,2.84,322.45,7.6
1986,2.84,325.13,7.7
1986,1.5,342.99,7.4
1986,1.6,341.66,7.4
1986,1.8,330.94,7.6
1986,4.2,311.29,8
1986,4.2,315.31,8
1986,4.21,307.71,7.7
1986,4.2,310.39,8.3
1986,4.74,307.71,8.4
1986,4.75,307.71,8.1
1986,4.75,309.05,8.5
1986,4.76,308.61,8.2
1986,4.76,308.61,8.1
1986,4.68,311.73,8.2
1986,4.68,317.54,8.3
1986,4.68,310.39,8.3
1986,4.67,310.39,8.4
1986,4.51,308.61,8.2
1986,4.47,312.18,8.3
1986,4.81,309.95,8.3
1986,4.81,309.5,8.3
1986,4.81,309.95,8.2
1986,4.8,309.5,8.3
1986,4.81,307.71,8.9
1986,4.81,309.05,8.2
1986,5.17,309.05,8.7
1986,5.18,298.33,8.8
1986,5.17,310.39,8.7
1986,5.16,307.71,8.7
1986,5.16,309.05,8.7
1986,5.17,311.29,8.7
1986,5.16,308.16,8.7
1986,3.13,329.6,7.4
1986,3.13,338.08,7.3
1986,3.14,329.15,7.4
1986,3.14,329.15,7.4
1986,3.14,329.15,7.5
1986,3.15,329.15,7.6
1986,2.5,335.4,7.5
1986,2.52,337.64,7.5
1986,2.74,334.51,7.6
1986,2.79,333.62,7.7
1986,2.8,332.28,7.7
1986,2.81,332.28,7.7
1986,1.87,338.08,7.2
1986,1.92,337.64,7.2
1986,1.9,334.96,7.3
1986,1.82,334.96,7.2
1986,1.92,335.4,7.4
1986,1.96,339.42,8.4
1986,1.97,334.96,8.5
1986,1.97,338.53,8.6
1986,1.98,340.32,8.4
1986,1.29,348.35,9
1986,1.34,344.33,8.8
1986,1.38,346.12,8.5
1986,1.66,336.74,8.2
1986,1.05,347.91,8.2
1986,1.05,347.01,8.3
1986,0.92,349.69,11
1986,0.91,348.35,11.5
1986,1.19,347.46,10.5
1986,1.22,348.8,10.8
1986,0.43,328.7,12.3
1986,0.45,354.61,12.3
1986,0.79,355.05,12.1
1986,0.98,351.93,11.9
1986,1.07,351.93,11.7
1986,2.14,342.55,9.4
1986,2.17,344.33,8.8
1986,2.13,338.98,8.1
1986,2.2,336.74,8
1986,2.3,341.21,7.9
1986,2.34,337.64,7.7
1986,2.35,338.53,8
1986,2.38,337.19,7.7
1986,2.53,335.4,6.7
1986,2.59,336.3,6.7
1986,2.69,338.53,6.8
1986,2.74,336.74,6.6
1986,2.78,331.38,6.6
1986,2.77,338.98,6.7
1986,1.64,351.48,9.2
1986,1.69,337.64,9.1
1986,1.91,340.32,8.5
1986,2.46,337.64,7.8
1986,2.49,335.4,7.4
1986,0.78,353.71,13.3
1986,0.78,351.48,13.5
1986,1.77,344.78,11.1
1986,2.04,340.32,10
1986,1.18,356.39,8.8
1986,1.17,353.71,9
1986,1.19,352.37,9.1
1986,1.22,351.93,8.9
1986,0.48,361.31,11.5
1986,0.99,360.41,11.1
1986,1.03,357.29,10.1
1986,0.27,359.52,21.8
1986,0.28,359.52,22.6
1986,-1.07,372.47,29.7
1986,-1.35,376.94,34.6
1986,-0.38,369.79,26.2
1986,-0.39,369.79,26.6
1986,0.21,359.52,27.7
1986,0.4,363.99,25.7
1986,1.39,353.71,25
1986,0.71,360.86,21.3
1986,0.8,357.73,22.1
1986,1.23,352.82,18.8
1986,1.49,350.14,17.6
1986,1.51,347.01,17.8
1986,1.05,358.18,20.2
1986,1.15,349.69,17.1
1986,1.5,348.35,16
1986,2.17,347.01,14.4
1986,2.22,346.12,8
1986,2.62,341.21,6.5
1986,2.67,339.87,6.4
1986,2.69,337.64,6.3
1986,2.76,330.04,6.3
1986,2.82,335.4,6.2
1986,2.92,330.94,6.1
1986,2.82,337.64,7.4
1986,2.82,338.08,7.4
1986,2.82,337.64,7.4
1986,2.82,337.19,7.5
1986,2.82,338.08,7.5
1986,2.82,338.08,7.4
1986,1.16,352.82,17.6
1986,1.49,350.59,16.2
1986,1.63,348.8,7.7
1986,2.29,343.44,7
1986,2.34,338.98,6.2
1986,2.32,351.93,6.3
1986,0.72,356.39,21.9
1986,1.29,354.16,17.5
1986,1.53,350.59,13.6
1986,2.08,348.8,14.6
1986,2.11,344.33,10.5
1986,0.02,367.56,33.4
1986,0.85,359.07,21.4
1986,1.02,356.39,27.3
1986,-0.2,373.36,26.7
1986,0.16,366.22,38.9
1986,0.19,364.43,32.3
1986,-1.15,327.81,37.3
1986,-1.13,330.04,37.5
1986,-0.42,418.92,11.3
1986,-0.39,422.49,11.2
1986,-0.26,416.69,11.2
1986,-0.05,409.99,11.9
1986,-0.58,419.36,12.3
1986,-0.46,365.33,12.7
1986,0.13,325.58,13.8
1986,3.38,413.11,13.3
1986,-0.61,417.13,11.5
1986,-0.05,400.16,12
1986,1.55,337.64,12.8
1986,4.24,283.15,12.9
1986,4.72,264.39,12.9
1986,4.92,255.46,12.7
1986,4.94,258.59,12.8
1986,0.9,318.88,79.5
1986,2.5,268.86,0
1986,6.9,343.89,25.4
1986,6.6,343.89,22.6
1986,6,315.75,25
1986,5.5,300.12,42.1
1987,-9,300.12,5
1987,0.5,619.45,3.3
1987,-9,400.16,7.6
1987,0.3,268.86,8
1987,-9,384.53,94.3
1987,-9,381.4,38.4
1987,4.47,304.59,9.7
1987,3.04,365.77,4.8
1987,4.92,308.16,8.8
1987,5.75,279.13,10.1
1987,5.84,279.58,10.2
1987,5.84,279.58,10.3
1987,5.67,283.6,10.4
1987,3.81,432.32,0.3
1987,3.78,393.91,2.7
1987,1.9,335.4,8.9
1987,2.39,428.3,0.5
1987,2.04,423.83,0.9
1987,3.15,316.65,8.7
1987,3.23,339.87,10.3
1987,3.45,338.08,9.6
1987,1.04,346.12,9.8
1987,2.03,345.67,9.5
1987,2.11,348.8,9.1
1987,1.67,353.27,10.4
1987,4.34,333.17,9.5
1987,4.9,318.43,8.9
1987,4.84,313.52,9
1987,4.78,313.52,9.2
1987,4.75,313.52,9.4
1987,3.36,331.38,8.4
1987,3.49,330.04,8.5
1987,3.98,326.92,8.4
1987,4.71,325.13,8.5
1987,4.78,321.11,8.4
1987,4.81,315.75,7.6
1987,4.61,320.66,7.9
1987,4.44,314.86,8.9
1987,4.45,313.07,8.9
1987,2.66,344.78,7.9
1987,4.02,335.4,8
1987,5.68,297.44,8
1987,6.19,289.4,8.3
1987,6.39,291.64,8.4
1987,6.45,288.96,7.6
1987,6.51,263.05,8.3
1987,6.5,284.94,8.3
1987,6.57,284.94,8.5
1987,6.42,280.92,9
1987,6.2,290.3,9.5
1987,5.87,310.84,8.5
1987,5.18,313.07,8.4
1987,0.92,358.18,8.2
1987,1.25,355.95,8.2
1987,3.41,337.19,8
1987,4.92,317.09,8.1
1987,5.39,314.86,8
1987,5.6,301.01,8.5
1987,5.94,291.64,8.5
1987,6.33,288.51,9
1987,6.57,280.92,9.4
1987,6.57,278.24,10.2
1987,6.38,280.02,10.5
1987,6.06,299.67,9.6
1987,6.03,302.8,9.6
1987,5.19,285.38,10.3
1987,5.17,283.15,10.3
1987,7.09,267.07,10
1987,7.05,284.49,8.8
1987,6.74,289.4,8.4
1987,6.56,299.23,8.2
1987,6.29,294.76,8.2
1987,6.24,310.84,7.9
1987,3.96,328.26,7.7
1987,3.65,331.38,7.8
1987,6.87,278.24,10.2
1987,6.84,293.87,10.2
1987,6.1,274.66,11
1987,5.1,317.09,8.2
1987,5.66,313.07,8.6
1987,6.93,310.84,8.7
1987,6.98,301.91,9.3
1987,7.15,301.01,9.9
1987,7.01,299.67,10
1987,7.11,302.35,9.5
1987,5.62,310.39,8.4
1987,5.31,314.86,7.4
1987,5.32,314.41,7.4
1987,-9,314.41,8.1
1987,-9,346.12,8.2
1987,-9,344.33,8.3
1987,-9,230,7.7
1987,-9,328.7,7.5
1987,-9,323.34,7.5
1987,-9,333.62,7.6
1987,1.94,355.05,11.4
1987,1.63,345.67,9.6
1987,1.94,344.78,9.6
1987,2.24,338.98,9
1987,0.85,356.39,14.5
1987,-9,354.61,10.9
1987,1.09,353.27,10.7
1987,1.1,364.43,10.5
1987,-0.27,366.67,18
1987,-0.21,362.65,17.3
1987,-0.19,364.43,17
1987,1.08,353.27,11.6
1987,1.3,351.48,10.3
1987,1.88,345.23,9.3
1987,2.29,342.99,8.8
1987,2.32,336.74,8.3
1987,1.99,340.76,8.3
1987,2.52,333.17,8.2
1987,2.63,334.51,8.3
1987,2.66,332.72,8.3
1987,2.69,332.72,8.2
1987,2.28,342.1,7.7
1987,2.49,341.21,7.8
1987,2.58,337.64,8
1987,2.59,337.64,8
1987,2.6,336.3,8
1987,2.6,333.62,8
1987,2.85,334.51,6.6
1987,2.86,334.06,6.5
1987,2.89,334.51,6.6
1987,2.88,332.72,6.5
1987,2.9,332.72,6.9
1987,2.93,332.28,7
1987,3.7,326.47,5
1987,3.7,325.13,4.9
1987,3.7,326.02,4.9
1987,3.7,327.81,4.9
1987,3.71,327.36,4.8
1987,3.72,325.58,4.8
1987,3.73,325.13,4.9
1987,3.2,330.94,4.5
1987,3.2,331.38,4.6
1987,3.2,331.83,4.6
1987,3.2,334.06,4.2
1987,3.2,333.62,3.8
1987,3.2,332.72,4.1
1987,2.73,337.19,6.9
1987,3.11,335.4,6.4
1987,3.29,331.38,5.4
1987,3.29,331.83,5.1
1987,3.29,331.38,5.1
1987,3.3,330.94,5.1
1987,2.38,340.32,9
1987,2.41,340.32,8.8
1987,2.42,340.32,9
1987,2.94,330.94,7.9
1987,3.03,331.38,7.8
1987,1.87,345.67,10.4
1987,2.13,338.98,9
1987,2.15,338.08,8.6
1987,2.16,336.74,8.7
1987,0.47,364.43,14.6
1987,0.87,352.82,11.1
1987,1.35,349.69,10
1987,1.54,342.99,9
1987,0.31,361.75,16.7
1987,0.34,356.39,14.8
1987,-0.11,365.33,21.5
1987,0.15,359.52,20.1
1987,-0.04,368.9,20.4
1987,0.05,364.88,19.7
1987,0.09,362.2,19.4
1987,0.61,360.41,18.2
1987,0.87,352.37,17
1987,0.95,350.14,15.9
1987,1.33,359.52,16.8
1987,2.31,347.01,12.1
1987,2.59,338.53,6.5
1987,2.77,336.3,6.2
1987,2.79,337.19,9.5
1987,2.7,338.98,9.4
1987,3.1,334.96,8.7
1987,3.33,332.28,8.2
1987,3.56,329.6,7.3
1987,3.56,330.04,6.8
1987,3.56,326.92,7
1987,3.61,325.58,4.6
1987,3.62,326.92,4.4
1987,3.62,324.24,4.7
1987,3.62,326.92,4.5
1987,3.62,327.81,4.5
1987,3.61,327.81,4.6
1987,3.6,329.15,4.6
1987,3.34,333.62,8.6
1987,3.38,334.06,8.4
1987,3.39,332.28,8.3
1987,3.44,327.81,8.1
1987,3.5,331.38,8
1987,3.54,327.81,7.5
1987,1.76,347.46,12.2
1987,1.75,345.23,12.1
1987,1.76,347.46,12.5
1987,1.77,348.35,12.3
1987,1.61,348.35,17.5
1987,1.64,347.46,13.3
1987,1.65,346.57,12.7
1987,1.67,347.46,12.7
1987,1.28,359.52,18.3
1987,1.29,355.5,16.3
1987,1.29,352.82,16.4
1987,0.37,367.56,28.1
1987,0.35,360.86,26.8
1987,-0.51,372.47,32.4
1987,-0.28,373.81,35.4
1987,-0.29,375.15,36.6
1987,0.81,362.65,32.4
1987,0.87,359.07,32.8
1987,1.17,359.52,24.2
1987,2.32,342.99,15.6
1987,2.38,301.46,14.6
1987,2.39,291.19,13.5
1987,1.94,350.59,17.4
1987,2.7,347.01,11.7
1987,2.85,344.33,11.6
1987,2.88,335.4,10.7
1987,2.94,336.3,9.9
1987,2.95,335.4,9.8
1987,2.98,332.72,10
1987,3,339.42,9.8
1987,3.01,336.3,9.4
1987,3.02,335.4,9.7
1987,2.91,337.64,10
1987,2.9,307.27,10.2
1987,2.91,337.19,10.6
1987,3.86,331.38,9.4
1987,3.87,335.85,8.3
1987,3.88,322.9,8.1
1987,3.33,328.26,8.8
1987,3.33,326.92,8.8
1987,3.37,328.7,7.8
1987,3.4,330.49,8.5
1987,3.41,328.26,8.6
1987,3.43,331.38,8.6
1987,2.51,345.23,20.3
1987,3.05,336.74,14.6
1987,3.44,329.6,11.6
1987,3.47,329.6,11
1987,3.48,322.9,10.1
1987,3.48,326.92,9.9
1987,2.73,347.91,19.2
1987,2.76,338.53,16.8
1987,2.93,335.85,15.8
1987,3.1,335.85,14.6
1987,3.12,330.94,13.1
1987,3.12,331.83,12.7
